game_id,team_id_home,team_city_home,pts_paint_home,times_tied,total_turnovers_home,team_id_away,team_city_away,pts_paint_away,total_turnovers_away
29600012,1610612756,Phoenix,44,1,12,1610612747,Los Angeles,42,23
29600005,1610612737,Atlanta,32,0,24,1610612748,Miami,32,19
29600002,1610612739,Cleveland,36,1,15,1610612751,New Jersey,26,22
29600007,1610612754,Indiana,34,4,18,1610612765,Detroit,30,19
29600013,1610612746,Los Angeles,40,4,20,1610612744,Golden State,30,20
29600009,1610612745,Houston,44,3,23,1610612758,Sacramento,38,27
29600014,1610612757,Portland,62,3,17,1610612763,Vancouver,34,16
29600001,1610612738,Boston,48,5,18,1610612741,Chicago,56,19
29600006,1610612761,Toronto,28,7,24,1610612752,New York,38,24
29600003,1610612749,Milwaukee,46,5,15,1610612755,Philadelphia,54,14
29600008,1610612759,San Antonio,28,4,18,1610612750,Minnesota,24,18
29600011,1610612762,Utah,32,8,9,1610612760,Seattle,38,12
29600004,1610612764,Washington,48,6,16,1610612753,Orlando,38,17
29600018,1610612748,Miami,32,6,19,1610612754,Indiana,34,19
29600023,1610612746,Los Angeles,32,4,12,1610612762,Utah,40,13
29600017,1610612765,Detroit,18,7,12,1610612737,Atlanta,10,19
29600019,1610612741,Chicago,42,2,16,1610612755,Philadelphia,26,23
29600016,1610612766,Charlotte,46,2,17,1610612761,Toronto,48,12
29600021,1610612742,Dallas,36,1,20,1610612758,Sacramento,54,16
29600022,1610612756,Phoenix,42,2,5,1610612745,Houston,34,17
29600020,1610612749,Milwaukee,56,2,12,1610612738,Boston,40,17
29600025,1610612766,Charlotte,28,0,25,1610612752,New York,42,9
29600028,1610612763,Vancouver,52,4,15,1610612744,Golden State,40,22
29600027,1610612747,Los Angeles,58,6,22,1610612750,Minnesota,38,15
29600026,1610612743,Denver,38,3,17,1610612759,San Antonio,22,20
29600030,1610612737,Atlanta,28,2,16,1610612757,Portland,32,28
29600040,1610612737,Atlanta,30,5,15,1610612760,Seattle,46,21
29600034,1610612739,Cleveland,40,2,17,1610612759,San Antonio,26,16
29600031,1610612752,New York,34,7,14,1610612747,Los Angeles,40,19
29600038,1610612744,Golden State,32,1,21,1610612757,Portland,50,18
29600039,1610612745,Houston,38,6,22,1610612758,Sacramento,38,29
29600037,1610612756,Phoenix,42,5,14,1610612750,Minnesota,44,16
29600042,1610612759,San Antonio,44,8,12,1610612764,Washington,38,14
29600044,1610612766,Charlotte,40,8,10,1610612747,Los Angeles,48,16
29600043,1610612748,Miami,42,5,14,1610612741,Chicago,22,13
29600041,1610612754,Indiana,38,3,24,1610612738,Boston,56,15
29600046,1610612749,Milwaukee,52,1,21,1610612763,Vancouver,42,22
29600045,1610612742,Dallas,30,2,14,1610612765,Detroit,32,15
29600049,1610612756,Phoenix,38,1,19,1610612760,Seattle,40,23
29600051,1610612758,Sacramento,34,10,16,1610612737,Atlanta,30,17
29600047,1610612751,New Jersey,42,18,21,1610612753,Orlando,54,18
29600048,1610612745,Houston,40,15,17,1610612743,Denver,26,19
29600057,1610612747,Los Angeles,48,3,13,1610612761,Toronto,38,19
29600059,1610612765,Detroit,22,3,14,1610612741,Chicago,22,11
29600053,1610612755,Philadelphia,52,9,18,1610612738,Boston,52,20
29600062,1610612752,New York,26,4,32,1610612746,Los Angeles,30,21
29600055,1610612751,New Jersey,46,7,22,1610612753,Orlando,34,18
29600054,1610612764,Washington,54,2,7,1610612766,Charlotte,34,10
29600056,1610612748,Miami,42,8,17,1610612749,Milwaukee,40,20
29600058,1610612763,Vancouver,36,3,15,1610612739,Cleveland,40,18
29600065,1610612754,Indiana,48,10,18,1610612764,Washington,36,16
29600064,1610612766,Charlotte,30,8,10,1610612749,Milwaukee,36,12
29600066,1610612738,Boston,32,7,27,1610612741,Chicago,56,15
29600063,1610612756,Phoenix,38,0,19,1610612755,Philadelphia,42,27
29600068,1610612745,Houston,42,14,16,1610612762,Utah,34,14
29600074,1610612752,New York,46,8,17,1610612763,Vancouver,32,18
29600072,1610612747,Los Angeles,46,8,16,1610612737,Atlanta,26,10
29600070,1610612739,Cleveland,40,2,16,1610612743,Denver,34,23
29600071,1610612750,Minnesota,20,4,15,1610612746,Los Angeles,36,16
29600073,1610612759,San Antonio,42,0,10,1610612757,Portland,44,17
29600076,1610612741,Chicago,36,5,11,1610612756,Phoenix,30,18
29600075,1610612743,Denver,28,1,28,1610612761,Toronto,38,22
29600084,1610612750,Minnesota,46,2,15,1610612757,Portland,36,14
29600086,1610612745,Houston,50,13,18,1610612747,Los Angeles,52,14
29600088,1610612763,Vancouver,26,2,17,1610612746,Los Angeles,52,16
29600085,1610612754,Indiana,30,1,20,1610612742,Dallas,52,22
29600081,1610612748,Miami,60,3,14,1610612766,Charlotte,36,23
29600083,1610612756,Phoenix,48,13,19,1610612749,Milwaukee,46,17
29600087,1610612760,Seattle,70,9,9,1610612744,Golden State,30,19
29600082,1610612739,Cleveland,26,5,18,1610612737,Atlanta,32,14
29600079,1610612755,Philadelphia,28,17,16,1610612752,New York,48,15
29600092,1610612757,Portland,32,6,21,1610612739,Cleveland,32,15
29600089,1610612738,Boston,44,1,25,1610612737,Atlanta,22,27
29600090,1610612751,New Jersey,52,4,31,1610612764,Washington,62,20
29600096,1610612762,Utah,46,3,16,1610612758,Sacramento,20,19
29600095,1610612759,San Antonio,46,4,22,1610612747,Los Angeles,36,23
29600094,1610612748,Miami,28,3,15,1610612741,Chicago,28,7
29600099,1610612742,Dallas,48,5,21,1610612750,Minnesota,38,20
29600103,1610612756,Phoenix,44,3,23,1610612763,Vancouver,30,11
29600101,1610612760,Seattle,38,2,16,1610612746,Los Angeles,28,21
29600098,1610612766,Charlotte,38,5,12,1610612753,Orlando,46,11
29600100,1610612754,Indiana,28,9,18,1610612745,Houston,38,21
29600112,1610612746,Los Angeles,54,2,22,1610612747,Los Angeles,52,20
29600105,1610612751,New Jersey,26,9,20,1610612757,Portland,44,14
29600111,1610612763,Vancouver,44,9,8,1610612762,Utah,56,18
29600107,1610612766,Charlotte,30,1,14,1610612741,Chicago,46,20
29600106,1610612739,Cleveland,44,5,14,1610612755,Philadelphia,40,22
29600113,1610612758,Sacramento,44,2,14,1610612749,Milwaukee,30,11
29600110,1610612754,Indiana,42,3,20,1610612759,San Antonio,34,13
29600114,1610612752,New York,32,9,27,1610612750,Minnesota,28,22
29600117,1610612753,Orlando,36,6,19,1610612761,Toronto,42,17
29600116,1610612764,Washington,56,6,9,1610612738,Boston,44,13
29600123,1610612760,Seattle,44,0,10,1610612758,Sacramento,38,21
29600122,1610612744,Golden State,56,7,18,1610612745,Houston,54,28
29600115,1610612743,Denver,34,8,18,1610612751,New Jersey,46,16
29600120,1610612737,Atlanta,34,2,13,1610612741,Chicago,42,10
29600127,1610612746,Los Angeles,54,9,17,1610612749,Milwaukee,36,14
29600128,1610612760,Seattle,42,5,15,1610612763,Vancouver,32,26
29600124,1610612754,Indiana,22,7,10,1610612757,Portland,40,14
29600126,1610612747,Los Angeles,32,2,20,1610612756,Phoenix,38,14
29600137,1610612757,Portland,40,7,9,1610612758,Sacramento,40,18
29600135,1610612743,Denver,36,1,24,1610612748,Miami,42,15
29600134,1610612745,Houston,54,2,15,1610612750,Minnesota,48,13
29600132,1610612739,Cleveland,24,1,14,1610612737,Atlanta,22,16
29600133,1610612749,Milwaukee,46,19,12,1610612742,Dallas,38,21
29600131,1610612761,Toronto,20,1,22,1610612760,Seattle,52,21
29600136,1610612744,Golden State,30,10,16,1610612747,Los Angeles,64,13
29600138,1610612765,Detroit,40,1,16,1610612738,Boston,34,22
29600140,1610612760,Seattle,44,13,22,1610612764,Washington,44,20
29600145,1610612763,Vancouver,24,1,22,1610612748,Miami,38,19
29600143,1610612756,Phoenix,46,1,17,1610612741,Chicago,40,17
29600141,1610612766,Charlotte,42,8,17,1610612752,New York,26,23
29600142,1610612746,Los Angeles,40,0,16,1610612759,San Antonio,38,15
29600144,1610612762,Utah,48,11,15,1610612747,Los Angeles,44,15
29600139,1610612755,Philadelphia,18,6,22,1610612754,Indiana,42,15
29600150,1610612749,Milwaukee,38,2,10,1610612737,Atlanta,38,14
29600148,1610612751,New Jersey,28,4,15,1610612765,Detroit,26,16
29600151,1610612746,Los Angeles,42,0,14,1610612742,Dallas,50,12
29600154,1610612762,Utah,48,7,22,1610612744,Golden State,32,18
29600147,1610612761,Toronto,32,0,18,1610612739,Cleveland,32,16
29600155,1610612738,Boston,30,4,21,1610612760,Seattle,52,13
29600157,1610612747,Los Angeles,46,5,18,1610612759,San Antonio,52,22
29600156,1610612764,Washington,54,0,23,1610612755,Philadelphia,38,26
29600160,1610612755,Philadelphia,32,10,18,1610612752,New York,30,21
29600165,1610612746,Los Angeles,42,13,14,1610612750,Minnesota,44,22
29600161,1610612766,Charlotte,24,10,11,1610612765,Detroit,26,13
29600168,1610612757,Portland,52,0,23,1610612743,Denver,24,17
29600167,1610612745,Houston,48,9,15,1610612744,Golden State,42,21
29600159,1610612742,Dallas,46,1,18,1610612751,New Jersey,48,16
29600166,1610612762,Utah,48,11,9,1610612741,Chicago,26,11
29600164,1610612749,Milwaukee,48,3,17,1610612764,Washington,56,8
29600169,1610612738,Boston,32,5,21,1610612742,Dallas,54,19
29600170,1610612752,New York,26,10,21,1610612760,Seattle,34,15
29600174,1610612759,San Antonio,42,4,18,1610612763,Vancouver,40,11
29600171,1610612758,Sacramento,24,4,14,1610612739,Cleveland,50,11
29600178,1610612746,Los Angeles,30,4,16,1610612741,Chicago,22,14
29600175,1610612764,Washington,36,0,14,1610612750,Minnesota,42,22
29600176,1610612753,Orlando,36,7,12,1610612749,Milwaukee,50,13
29600177,1610612751,New Jersey,22,0,13,1610612762,Utah,58,20
29600186,1610612744,Golden State,42,4,14,1610612748,Miami,40,16
29600180,1610612760,Seattle,44,5,16,1610612766,Charlotte,32,13
29600179,1610612747,Los Angeles,44,9,20,1610612755,Philadelphia,44,23
29600184,1610612745,Houston,46,17,17,1610612757,Portland,28,22
29600183,1610612759,San Antonio,40,4,14,1610612742,Dallas,36,11
29600185,1610612756,Phoenix,40,16,12,1610612743,Denver,40,19
29600181,1610612763,Vancouver,36,0,13,1610612737,Atlanta,46,16
29600194,1610612743,Denver,26,5,20,1610612762,Utah,50,11
29600188,1610612737,Atlanta,42,3,11,1610612753,Orlando,36,13
29600189,1610612766,Charlotte,32,10,17,1610612761,Toronto,32,13
29600191,1610612749,Milwaukee,30,1,14,1610612739,Cleveland,38,15
29600190,1610612763,Vancouver,26,5,10,1610612765,Detroit,24,17
29600196,1610612748,Miami,50,0,17,1610612746,Los Angeles,40,18
29600195,1610612751,New Jersey,34,5,12,1610612756,Phoenix,44,17
29600192,1610612750,Minnesota,36,6,18,1610612760,Seattle,42,18
29600193,1610612759,San Antonio,60,12,11,1610612757,Portland,58,14
29600198,1610612751,New Jersey,50,15,9,1610612744,Golden State,40,9
29600207,1610612757,Portland,48,2,16,1610612744,Golden State,36,14
29600203,1610612754,Indiana,42,11,19,1610612763,Vancouver,28,10
29600205,1610612743,Denver,38,6,20,1610612750,Minnesota,24,16
29600206,1610612746,Los Angeles,34,2,18,1610612762,Utah,42,17
29600208,1610612756,Phoenix,38,8,19,1610612760,Seattle,50,14
29600204,1610612742,Dallas,60,3,12,1610612741,Chicago,36,16
29600200,1610612753,Orlando,48,0,16,1610612755,Philadelphia,44,17
29600199,1610612745,Houston,48,5,19,1610612738,Boston,44,9
29600201,1610612737,Atlanta,36,1,18,1610612764,Washington,28,24
29600212,1610612738,Boston,28,14,9,1610612748,Miami,36,19
29600210,1610612755,Philadelphia,52,1,25,1610612763,Vancouver,28,22
29600217,1610612746,Los Angeles,46,6,25,1610612751,New Jersey,42,30
29600214,1610612749,Milwaukee,34,6,18,1610612766,Charlotte,32,16
29600213,1610612753,Orlando,24,2,26,1610612739,Cleveland,36,16
29600209,1610612752,New York,64,3,10,1610612758,Sacramento,44,13
29600216,1610612759,San Antonio,50,4,17,1610612741,Chicago,26,10
29600215,1610612750,Minnesota,28,3,19,1610612761,Toronto,26,20
29600220,1610612757,Portland,24,0,18,1610612744,Golden State,22,20
29600219,1610612743,Denver,30,0,18,1610612747,Los Angeles,54,18
29600218,1610612758,Sacramento,26,5,14,1610612765,Detroit,42,20
29600224,1610612766,Charlotte,26,2,16,1610612762,Utah,62,15
29600222,1610612753,Orlando,46,13,21,1610612742,Dallas,58,15
29600223,1610612745,Houston,40,1,16,1610612761,Toronto,32,14
29600233,1610612757,Portland,46,6,16,1610612754,Indiana,26,19
29600232,1610612743,Denver,30,2,19,1610612744,Golden State,40,14
29600227,1610612739,Cleveland,46,1,10,1610612761,Toronto,30,16
29600225,1610612748,Miami,26,1,23,1610612752,New York,34,13
29600231,1610612747,Los Angeles,48,10,13,1610612760,Seattle,44,13
29600230,1610612746,Los Angeles,36,7,14,1610612766,Charlotte,46,19
29600229,1610612758,Sacramento,42,1,9,1610612750,Minnesota,38,17
29600237,1610612737,Atlanta,28,5,10,1610612765,Detroit,26,13
29600238,1610612745,Houston,52,15,25,1610612738,Boston,44,15
29600242,1610612754,Indiana,46,2,16,1610612763,Vancouver,42,17
29600236,1610612748,Miami,36,3,18,1610612742,Dallas,44,20
29600235,1610612739,Cleveland,34,0,16,1610612753,Orlando,16,22
29600234,1610612752,New York,34,18,17,1610612751,New Jersey,50,21
29600240,1610612747,Los Angeles,30,7,14,1610612762,Utah,38,16
29600239,1610612755,Philadelphia,48,9,16,1610612759,San Antonio,44,15
29600241,1610612756,Phoenix,42,0,16,1610612744,Golden State,34,13
29600244,1610612746,Los Angeles,40,2,19,1610612741,Chicago,58,10
29600246,1610612743,Denver,18,9,12,1610612757,Portland,36,12
29600245,1610612742,Dallas,54,16,9,1610612755,Philadelphia,42,18
29600249,1610612748,Miami,32,4,16,1610612752,New York,38,14
29600251,1610612759,San Antonio,54,8,13,1610612763,Vancouver,40,12
29600252,1610612762,Utah,36,2,12,1610612750,Minnesota,36,16
29600248,1610612738,Boston,70,11,16,1610612751,New Jersey,62,20
29600254,1610612744,Golden State,30,10,17,1610612754,Indiana,36,20
29600250,1610612765,Detroit,36,11,6,1610612739,Cleveland,26,13
29600255,1610612756,Phoenix,40,4,23,1610612758,Sacramento,56,20
29600263,1610612745,Houston,46,4,15,1610612755,Philadelphia,32,15
29600257,1610612746,Los Angeles,34,2,15,1610612752,New York,50,21
29600260,1610612737,Atlanta,52,4,19,1610612761,Toronto,36,23
29600261,1610612741,Chicago,18,12,11,1610612748,Miami,32,8
29600262,1610612742,Dallas,48,11,20,1610612763,Vancouver,22,14
29600258,1610612751,New Jersey,32,4,20,1610612765,Detroit,42,11
29600270,1610612747,Los Angeles,58,0,18,1610612750,Minnesota,44,24
29600267,1610612746,Los Angeles,22,6,17,1610612739,Cleveland,40,11
29600268,1610612749,Milwaukee,66,4,18,1610612738,Boston,42,19
29600266,1610612761,Toronto,46,12,14,1610612741,Chicago,20,12
29600272,1610612753,Orlando,28,0,19,1610612758,Sacramento,50,15
29600271,1610612744,Golden State,54,6,17,1610612759,San Antonio,44,16
29600269,1610612756,Phoenix,34,0,15,1610612754,Indiana,30,14
29600273,1610612755,Philadelphia,44,4,20,1610612760,Seattle,74,12
29600274,1610612763,Vancouver,42,5,18,1610612766,Charlotte,50,11
29600279,1610612765,Detroit,24,1,6,1610612749,Milwaukee,36,14
29600281,1610612762,Utah,40,1,19,1610612754,Indiana,26,14
29600283,1610612742,Dallas,44,8,13,1610612746,Los Angeles,36,17
29600275,1610612764,Washington,30,4,21,1610612752,New York,48,20
29600284,1610612758,Sacramento,32,4,19,1610612747,Los Angeles,50,14
29600280,1610612745,Houston,62,11,15,1610612750,Minnesota,30,10
29600278,1610612739,Cleveland,38,5,14,1610612748,Miami,24,15
29600287,1610612751,New Jersey,42,3,21,1610612760,Seattle,54,15
29600290,1610612766,Charlotte,48,10,18,1610612743,Denver,30,11
29600291,1610612750,Minnesota,38,7,19,1610612741,Chicago,26,14
29600298,1610612758,Sacramento,32,2,17,1610612742,Dallas,50,15
29600294,1610612749,Milwaukee,28,6,18,1610612760,Seattle,52,17
29600293,1610612752,New York,44,3,22,1610612744,Golden State,26,15
29600299,1610612757,Portland,50,3,17,1610612763,Vancouver,38,14
29600296,1610612756,Phoenix,26,5,20,1610612762,Utah,38,20
29600301,1610612743,Denver,26,7,17,1610612764,Washington,50,10
29600303,1610612744,Golden State,30,10,22,1610612739,Cleveland,40,17
29600302,1610612766,Charlotte,54,6,12,1610612755,Philadelphia,30,15
29600307,1610612763,Vancouver,54,4,12,1610612753,Orlando,36,23
29600300,1610612751,New Jersey,44,1,19,1610612741,Chicago,22,19
29600305,1610612750,Minnesota,34,13,13,1610612756,Phoenix,42,21
29600310,1610612737,Atlanta,48,0,11,1610612755,Philadelphia,36,15
29600308,1610612743,Denver,22,10,15,1610612752,New York,32,14
29600311,1610612741,Chicago,26,13,11,1610612766,Charlotte,38,22
29600315,1610612753,Orlando,24,1,17,1610612762,Utah,48,16
29600317,1610612745,Houston,36,0,17,1610612760,Seattle,40,16
29600313,1610612750,Minnesota,18,0,12,1610612739,Cleveland,32,8
29600309,1610612748,Miami,40,1,18,1610612761,Toronto,46,14
29600312,1610612751,New Jersey,52,2,14,1610612749,Milwaukee,50,14
29600319,1610612756,Phoenix,50,1,11,1610612763,Vancouver,48,16
29600318,1610612765,Detroit,40,6,16,1610612738,Boston,26,18
29600321,1610612757,Portland,42,8,12,1610612745,Houston,38,19
29600320,1610612764,Washington,48,8,18,1610612744,Golden State,38,24
29600325,1610612758,Sacramento,46,9,18,1610612764,Washington,54,21
29600322,1610612749,Milwaukee,50,3,19,1610612738,Boston,48,12
29600324,1610612746,Los Angeles,58,5,12,1610612756,Phoenix,56,11
29600329,1610612748,Miami,42,3,20,1610612754,Indiana,48,18
29600331,1610612737,Atlanta,26,5,15,1610612742,Dallas,28,17
29600330,1610612741,Chicago,40,9,12,1610612747,Los Angeles,58,15
29600328,1610612755,Philadelphia,56,7,17,1610612766,Charlotte,44,11
29600326,1610612762,Utah,32,14,18,1610612752,New York,30,17
29600327,1610612751,New Jersey,50,0,11,1610612761,Toronto,38,22
29600338,1610612758,Sacramento,30,0,12,1610612743,Denver,22,11
29600336,1610612752,New York,34,2,23,1610612765,Detroit,24,7
29600337,1610612747,Los Angeles,56,6,17,1610612749,Milwaukee,48,18
29600340,1610612744,Golden State,52,2,16,1610612750,Minnesota,30,13
29600334,1610612753,Orlando,36,11,19,1610612754,Indiana,38,16
29600335,1610612751,New Jersey,28,7,19,1610612739,Cleveland,38,15
29600346,1610612746,Los Angeles,42,3,21,1610612764,Washington,62,23
29600342,1610612748,Miami,48,11,18,1610612762,Utah,36,21
29600345,1610612745,Houston,40,5,16,1610612759,San Antonio,46,14
29600344,1610612761,Toronto,50,9,10,1610612749,Milwaukee,34,21
29600347,1610612750,Minnesota,30,4,13,1610612758,Sacramento,30,16
29600343,1610612766,Charlotte,26,3,14,1610612741,Chicago,16,9
29600354,1610612763,Vancouver,38,2,11,1610612743,Denver,42,8
29600350,1610612762,Utah,40,4,16,1610612753,Orlando,46,17
29600353,1610612765,Detroit,32,6,14,1610612754,Indiana,28,18
29600352,1610612739,Cleveland,40,7,16,1610612761,Toronto,38,19
29600355,1610612742,Dallas,28,2,14,1610612757,Portland,64,17
29600356,1610612760,Seattle,42,7,21,1610612746,Los Angeles,34,23
29600359,1610612755,Philadelphia,50,6,22,1610612741,Chicago,40,12
29600362,1610612747,Los Angeles,36,7,21,1610612750,Minnesota,28,14
29600361,1610612749,Milwaukee,46,1,14,1610612753,Orlando,38,14
29600363,1610612745,Houston,34,4,16,1610612748,Miami,20,16
29600357,1610612765,Detroit,28,1,15,1610612752,New York,40,13
29600360,1610612737,Atlanta,34,6,10,1610612766,Charlotte,38,13
29600366,1610612766,Charlotte,48,10,16,1610612738,Boston,38,19
29600367,1610612739,Cleveland,34,12,17,1610612762,Utah,40,18
29600371,1610612764,Washington,42,2,11,1610612763,Vancouver,36,15
29600368,1610612761,Toronto,42,2,15,1610612754,Indiana,52,14
29600374,1610612741,Chicago,46,3,12,1610612751,New Jersey,38,19
29600375,1610612750,Minnesota,32,4,10,1610612762,Utah,50,14
29600380,1610612764,Washington,60,4,18,1610612757,Portland,46,14
29600377,1610612748,Miami,44,1,14,1610612759,San Antonio,38,16
29600373,1610612739,Cleveland,30,4,14,1610612753,Orlando,44,18
29600378,1610612756,Phoenix,58,9,12,1610612743,Denver,40,15
29600372,1610612737,Atlanta,28,6,9,1610612752,New York,24,16
29600376,1610612745,Houston,56,2,12,1610612749,Milwaukee,34,10
29600381,1610612765,Detroit,46,0,13,1610612741,Chicago,40,11
29600389,1610612744,Golden State,44,9,17,1610612742,Dallas,42,18
29600392,1610612763,Vancouver,36,2,17,1610612758,Sacramento,60,16
29600387,1610612745,Houston,46,0,19,1610612749,Milwaukee,30,16
29600390,1610612755,Philadelphia,56,1,12,1610612743,Denver,48,23
29600383,1610612753,Orlando,22,1,14,1610612748,Miami,52,15
29600391,1610612757,Portland,32,6,22,1610612762,Utah,38,16
29600384,1610612741,Chicago,34,14,11,1610612737,Atlanta,32,12
29600386,1610612754,Indiana,34,14,19,1610612765,Detroit,38,7
29600393,1610612760,Seattle,34,0,18,1610612759,San Antonio,38,14
29600396,1610612766,Charlotte,44,0,14,1610612748,Miami,26,12
29600399,1610612738,Boston,54,6,16,1610612747,Los Angeles,44,15
29600397,1610612739,Cleveland,30,2,13,1610612749,Milwaukee,36,14
29600395,1610612764,Washington,56,3,12,1610612761,Toronto,28,20
29600394,1610612751,New Jersey,40,9,16,1610612754,Indiana,36,20
29600400,1610612753,Orlando,28,4,18,1610612752,New York,40,20
29600405,1610612760,Seattle,44,6,17,1610612742,Dallas,36,15
29600404,1610612750,Minnesota,36,16,18,1610612743,Denver,22,21
29600401,1610612737,Atlanta,30,6,18,1610612764,Washington,60,12
29600406,1610612745,Houston,46,1,15,1610612744,Golden State,46,14
29600408,1610612738,Boston,38,3,21,1610612758,Sacramento,60,10
29600407,1610612762,Utah,60,4,10,1610612755,Philadelphia,36,21
29600402,1610612766,Charlotte,32,2,19,1610612765,Detroit,42,11
29600409,1610612756,Phoenix,38,7,15,1610612763,Vancouver,50,16
29600413,1610612757,Portland,50,0,20,1610612759,San Antonio,40,24
29600412,1610612747,Los Angeles,60,16,14,1610612755,Philadelphia,46,23
29600410,1610612754,Indiana,36,7,26,1610612751,New Jersey,38,14
29600423,1610612763,Vancouver,38,0,16,1610612759,San Antonio,34,14
29600417,1610612765,Detroit,30,9,12,1610612753,Orlando,22,14
29600422,1610612746,Los Angeles,42,1,12,1610612762,Utah,30,23
29600416,1610612739,Cleveland,24,1,11,1610612750,Minnesota,24,20
29600414,1610612752,New York,46,3,22,1610612751,New Jersey,40,19
29600420,1610612743,Denver,48,10,12,1610612738,Boston,40,9
29600418,1610612754,Indiana,30,3,11,1610612741,Chicago,22,12
29600421,1610612758,Sacramento,36,0,16,1610612756,Phoenix,44,12
29600425,1610612761,Toronto,46,6,14,1610612753,Orlando,44,19
29600424,1610612752,New York,38,6,23,1610612764,Washington,30,20
29600428,1610612739,Cleveland,42,5,19,1610612756,Phoenix,50,20
29600432,1610612747,Los Angeles,44,8,8,1610612758,Sacramento,40,16
29600431,1610612762,Utah,30,6,21,1610612759,San Antonio,42,22
29600427,1610612742,Dallas,40,7,17,1610612766,Charlotte,38,15
29600436,1610612754,Indiana,40,6,17,1610612756,Phoenix,40,12
29600441,1610612763,Vancouver,36,2,21,1610612760,Seattle,48,13
29600434,1610612750,Minnesota,44,7,25,1610612738,Boston,58,24
29600440,1610612755,Philadelphia,38,12,18,1610612744,Golden State,56,19
29600438,1610612743,Denver,40,7,13,1610612759,San Antonio,46,9
29600437,1610612741,Chicago,56,0,12,1610612753,Orlando,34,10
29600435,1610612751,New Jersey,42,1,14,1610612737,Atlanta,34,12
29600439,1610612747,Los Angeles,38,1,13,1610612758,Sacramento,36,17
29600447,1610612742,Dallas,40,13,9,1610612757,Portland,50,17
29600442,1610612766,Charlotte,36,5,17,1610612764,Washington,50,14
29600444,1610612739,Cleveland,34,2,14,1610612754,Indiana,48,14
29600449,1610612762,Utah,40,8,14,1610612748,Miami,36,18
29600445,1610612765,Detroit,56,2,21,1610612761,Toronto,18,23
29600446,1610612750,Minnesota,38,7,15,1610612749,Milwaukee,44,15
29600443,1610612737,Atlanta,34,6,14,1610612752,New York,34,17
29600454,1610612747,Los Angeles,54,1,16,1610612763,Vancouver,40,18
29600451,1610612752,New York,34,5,17,1610612749,Milwaukee,40,18
29600452,1610612759,San Antonio,34,3,15,1610612746,Los Angeles,24,16
29600450,1610612738,Boston,46,11,14,1610612756,Phoenix,68,26
29600455,1610612741,Chicago,32,0,8,1610612762,Utah,40,13
29600456,1610612744,Golden State,36,15,12,1610612766,Charlotte,28,10
29600462,1610612746,Los Angeles,30,2,18,1610612761,Toronto,32,16
29600466,1610612743,Denver,42,5,17,1610612758,Sacramento,40,11
29600458,1610612742,Dallas,30,0,22,1610612752,New York,50,20
29600459,1610612759,San Antonio,38,0,25,1610612751,New Jersey,40,18
29600467,1610612748,Miami,24,9,22,1610612760,Seattle,42,12
29600465,1610612750,Minnesota,28,2,11,1610612745,Houston,38,17
29600460,1610612755,Philadelphia,40,3,12,1610612753,Orlando,44,15
29600463,1610612749,Milwaukee,20,12,10,1610612765,Detroit,34,11
29600474,1610612766,Charlotte,38,2,16,1610612747,Los Angeles,62,14
29600471,1610612745,Houston,22,10,23,1610612739,Cleveland,20,18
29600476,1610612748,Miami,22,6,17,1610612757,Portland,32,18
29600472,1610612749,Milwaukee,32,19,16,1610612762,Utah,50,18
29600475,1610612763,Vancouver,38,4,15,1610612744,Golden State,42,17
29600473,1610612760,Seattle,48,6,6,1610612743,Denver,32,13
29600469,1610612742,Dallas,50,6,16,1610612755,Philadelphia,36,18
29600470,1610612764,Washington,52,17,20,1610612756,Phoenix,40,19
29600468,1610612738,Boston,48,6,12,1610612759,San Antonio,54,26
29600477,1610612750,Minnesota,52,17,19,1610612751,New Jersey,40,18
29600479,1610612761,Toronto,36,6,18,1610612762,Utah,52,16
29600487,1610612756,Phoenix,46,4,7,1610612766,Charlotte,32,13
29600484,1610612759,San Antonio,20,4,12,1610612765,Detroit,22,15
29600485,1610612741,Chicago,58,3,8,1610612749,Milwaukee,38,17
29600483,1610612764,Washington,62,8,23,1610612746,Los Angeles,28,18
29600488,1610612748,Miami,38,4,14,1610612747,Los Angeles,52,14
29600486,1610612743,Denver,32,7,15,1610612754,Indiana,36,17
29600481,1610612752,New York,50,10,24,1610612738,Boston,42,15
29600482,1610612745,Houston,56,2,21,1610612755,Philadelphia,38,13
29600495,1610612746,Los Angeles,38,4,21,1610612750,Minnesota,38,12
29600490,1610612761,Toronto,36,1,21,1610612751,New Jersey,40,20
29600496,1610612743,Denver,44,9,14,1610612742,Dallas,44,15
29600491,1610612759,San Antonio,46,22,12,1610612737,Atlanta,26,21
29600498,1610612758,Sacramento,30,17,22,1610612763,Vancouver,46,17
29600494,1610612745,Houston,28,10,12,1610612741,Chicago,38,9
29600493,1610612762,Utah,28,4,17,1610612765,Detroit,16,16
29600492,1610612739,Cleveland,26,3,18,1610612764,Washington,54,19
29600500,1610612749,Milwaukee,54,5,15,1610612744,Golden State,42,16
29600501,1610612758,Sacramento,46,13,15,1610612766,Charlotte,40,16
29600503,1610612762,Utah,34,4,15,1610612755,Philadelphia,52,18
29600502,1610612753,Orlando,40,5,16,1610612751,New Jersey,50,14
29600507,1610612743,Denver,36,13,11,1610612766,Charlotte,42,9
29600506,1610612756,Phoenix,36,2,18,1610612742,Dallas,54,17
29600504,1610612748,Miami,42,5,17,1610612764,Washington,52,15
